mz,intensity,relative_intensity_percent
168.10000000000002,1282.8455025663638,70.83231588951456
168.2,1273.5511894611666,70.31913038079479
168.3,1278.857601886832,70.61212394893909
168.4,1207.796701190128,66.68849623580223
168.5,1090.4070642880304,60.206827300166196
168.60000000000002,991.7961864686022,54.76202756872954
168.7,871.437366918866,48.11641520981264
168.8,738.4280949699672,40.772308107226166
168.9,591.5532589355325,32.662613867819076
169.0,499.5483465653432,27.58256252620771
169.10000000000002,383.7987011849288,21.19144572431468
169.2,272.7292196731333,15.058744175773286
169.3,220.65379666421697,12.18339963485353
169.4,188.46238418140703,10.405950757844979
169.5,149.79302862775526,8.27082224678055
169.60000000000002,64.85705712188957,3.5810824830672217
169.7,51.637420817024136,2.8511602493941273
169.8,82.88848740727796,4.576687926871097
169.9,29.47645110317269,1.6275422813307543
170.0,20.097650588344006,1.1096918001916816
170.10000000000002,32.45358547631952,1.7919247591446479
170.2,47.24997945625618,2.6089076696478295
170.3,37.0179039788533,2.043943610475581
170.4,26.71918311757743,1.4752997263566603
170.5,26.075983906101236,1.4397854811603168
170.60000000000002,25.284584304963687,1.3960883512795417
170.7,22.227101947072363,1.2272694593962048
170.8,79.10694260601632,4.367889926350017
170.9,43.385007995321914,2.395503266017633
171.0,53.989607589411435,2.9810362447182452
171.10000000000002,29.22525335158803,1.6136723971900802
171.2,34.683212654194236,1.9150336263177616
171.3,25.18868625901191,1.390793340562776
171.4,0.0,0.0
171.5,13.23335205421309,0.7306795487889917
171.60000000000002,5.448870050417689,0.3008593660577102
171.7,0.0,0.0
171.8,16.528539084470573,0.9126233044285411
171.9,61.89670241492867,3.4176264945409507
172.0,37.25014903518205,2.0567670215260514
172.10000000000002,61.282647736865655,3.383721464790306
172.2,45.45268638830305,2.509670130847864
172.3,52.14355886394434,2.879106662232956
172.4,21.843854084789406,1.2061084282424914
172.5,47.49361717553476,2.6223601265960883
172.60000000000002,51.18185621335405,2.826006249282121
172.7,27.687848739797168,1.5287845997939684
172.8,48.1417266710918,2.658145493133565
172.9,48.263879654347164,2.664890170243537
173.0,28.18305281965855,1.5561272936291546
173.10000000000002,17.8676682191221,0.986563321127927
173.2,16.7656900258311,0.9257175939266449
173.3,39.639599754586314,2.1887005457272757
173.4,43.971177638207664,2.4278686235191143
173.5,23.82203505175754,1.315333692593187
173.60000000000002,38.56853614386978,2.129561767238154
173.7,48.36216665049274,2.670317086847982
173.8,49.22243286397541,2.7178166868080553
173.9,66.0313421622048,3.6459206329095375
174.0,61.08565497956478,3.3728445094709256
174.10000000000002,20.079254210382206,1.1086760441615078
174.2,68.4095517716844,3.7772334792134323
174.3,28.549922917997137,1.576384026527972
174.4,56.91771062417969,3.14271145712756
174.5,39.3362592689196,2.1719516004647015
174.60000000000002,30.696311187774587,1.6948968572954168
174.7,5.578956524051208,0.30804209084797446
174.8,35.03183881610573,1.9342830202459182
174.9,10.053601764499042,0.5551096329104042
175.0,55.5363862451699,3.066441629962736
175.10000000000002,65.42976782850647,3.612704705387245
175.2,23.785602192659578,1.3133220522364784
175.3,43.56797336534688,2.4056056991325514
175.4,25.07795260385644,1.3846791816668826
175.5,26.82477485753779,1.4811299743991824
175.60000000000002,52.08090466957668,2.8756472108193796
175.7,37.448811286818575,2.0677361579770817
175.8,69.45866475475822,3.835160253772188
175.9,29.467315383347422,1.6270378525501672
176.0,56.138053984540804,3.099662714879347
176.10000000000002,39.90594143324008,2.2034066018183687
176.2,52.4790041753962,2.897628275487928
176.3,30.10866216806096,1.6624498160006946
176.4,37.26794092407151,2.0577494006914057
176.5,36.083520172619174,1.9923516075470766
176.60000000000002,23.115971932775828,1.276348416672121
176.7,50.084967622471545,2.7654415444836378
176.8,49.87448210041056,2.7538195861426162
176.9,48.8564845083002,2.6976108479314487
177.0,65.8403817705176,3.6353767546644074
177.10000000000002,64.26570642225346,3.5484310535113512
177.2,31.430995582715564,1.7354624570012662
177.3,44.897441731815206,2.479012296505667
177.4,26.960187593352174,1.488606788761847
177.5,38.607895690062,2.131735004626116
177.60000000000002,27.394509915860432,1.5125878962952393
177.7,67.35376556444892,3.7189382425749673
177.8,44.74156670617333,2.470405656786805
177.9,34.2729756941204,1.892382392098697
178.0,59.68513429341479,3.2955147581854285
178.1,0.0,0.0
178.20000000000002,1.9511532924247845,0.10773293126991271
178.3,52.532595793955934,2.9005873367679182
178.4,39.298432066112625,2.1698629714185067
178.5,42.72053340469369,2.3588143007371087
178.6,14.339870140266125,0.7917759461743152
178.70000000000002,37.79929320469341,2.087088017472874
178.8,74.28316938722415,4.101545282564518
178.9,53.058093156325526,2.9296026742313974
179.0,41.27971781257062,2.2792596661722815
179.1,30.32452961811112,1.674368937501786
179.20000000000002,31.127688666350913,1.7187153652677436
179.3,0.0,0.0
179.4,42.87252757658089,2.3672066591114738
179.5,53.45619595267337,2.951583920586471
179.6,9.878852110928928,0.5454608305889249
179.70000000000002,26.336995938477312,1.4541972608260991
179.8,17.4106366197984,0.9613283208492309
179.9,20.871178493442258,1.1524021443552332
180.0,39.2126692827942,2.165127579239619
180.1,0.7332612102074592,0.04048701855916247
180.20000000000002,49.31186789042715,2.722754841895744
180.3,51.826891258806285,2.861621860053549
180.4,33.74015341533557,1.8629626093669835
180.5,0.0,0.0
180.6,20.32946473195699,1.122491418396059
180.70000000000002,60.459734813848534,3.338284326805954
180.8,0.0,0.0
180.9,32.01707858051665,1.7678230303942986
181.0,17.034985987589337,0.9405867707627257
181.1,52.75976542852706,2.9131305084002443
181.20000000000002,26.127948861417696,1.4426547262274714
181.3,45.55367237324101,2.5152460721215633
181.4,48.46328754504367,2.6759004771561155
181.5,71.33956511514036,3.9390141693191203
181.6,34.637045013843334,1.912484480003052
181.70000000000002,45.06129865320701,2.488059656607479
181.8,11.564001375706155,0.6385063491684382
181.9,59.72494413928739,3.2977128588707565
182.0,24.61084073471543,1.3588875992787097
182.1,28.208925046420582,1.5575558286593725
182.20000000000002,37.90453969271421,2.092899202429159
182.3,10.175581783882706,0.5618447598200031
182.4,42.427860520720884,2.342654367114249
182.5,55.72689291265019,3.076960455825264
182.6,43.587808822951246,2.406700913946833
182.70000000000002,9.717343844782953,0.5365431514891942
182.8,36.09143270206613,1.992788497869528
182.9,51.67902025363083,2.8534571623338825
183.0,4.521202212613659,0.24963818533374474
183.1,18.98171175128115,1.04807523602859
183.20000000000002,54.10778487346736,2.98756140359238
183.3,43.19421781555116,2.3849687860236637
183.4,45.75048847828157,2.5261132735861884
183.5,71.80840653721961,3.964901248974754
183.6,46.77395001311165,2.5826237034008668
183.70000000000002,50.18448418779723,2.7709363517517667
183.8,87.13841948992987,4.811347931669149
183.9,34.49901795437116,1.9048633157566366
184.0,23.988110254867088,1.3245035351225782
184.1,46.05283516844839,2.542807346429101
184.20000000000002,46.25683852900011,2.554071392214984
184.3,28.876622944968254,1.594422768890351
184.4,19.776853648012743,1.091978996764865
184.5,79.9396995976214,4.413870604592697
184.6,44.24818246698442,2.4431634454564275
184.70000000000002,25.186363134762637,1.390665069254699
184.8,54.85674544103277,3.028915262185994
184.9,36.40788727189598,2.0102615373041495
185.0,33.82313396627904,1.8675443805821108
185.1,48.49841169446088,2.6778398571063065
185.20000000000002,15.126119171829583,0.8351886873501737
185.3,44.729789670509106,2.4697553877491525
185.4,72.81818653917153,4.020656252935937
185.5,46.7786979195516,2.582885859060371
185.6,31.61818213189764,1.7457979625281654
185.70000000000002,29.26460495229164,1.615845195867879
185.8,31.008880479788033,1.7121553711109672
185.9,33.82617179513994,1.8677121143061353
186.0,31.599482410351104,1.744765457381614
186.1,54.896105939342206,3.0310885521451083
186.20000000000002,7.207236142238305,0.39794755182605523
186.3,53.923500907418415,2.9773861641964916
186.4,31.575642547433898,1.7434491393234097
186.5,45.1975601425167,2.495583334895356
186.6,18.12921761638445,1.001004771396519
186.70000000000002,62.33285920328986,3.441708892108508
186.8,60.84142928309372,3.3593595873613125
186.9,55.695129463501324,3.0752066369442277
187.0,11.159414035716289,0.6161670587287633
187.1,53.35167927918896,2.9458130323406464
187.20000000000002,45.71739157744276,2.524285828168569
187.3,9.537617551613781,0.5266195640065685
187.4,37.99764709212533,2.098040127593994
187.5,44.999120802598725,2.4846265065151205
187.6,48.44935492881671,2.67513118773523
187.70000000000002,41.633204605079406,2.29877743982442
187.8,43.687165503252835,2.4121868931631747
187.9,64.97250506055572,3.587456941132542
188.0,60.51861037839224,3.341535141169485
188.1,0.0,0.0
188.20000000000002,32.74110601292172,1.8078002059015545
188.3,35.49378150420888,1.9597891862971815
188.4,6.9222256909145194,0.3822106994306631
188.5,40.15779504818162,2.217312699455042
188.6,60.94263990338912,3.3649479318765296
188.70000000000002,18.909278527369374,1.0440758354875654
188.8,44.5252168964177,2.458459901794025
188.9,21.987677408664116,1.2140496332345139
189.0,26.38058357376582,1.4566039521583414
189.1,65.07058541506063,3.5928724480185616
189.20000000000002,28.713959237987154,1.5854412921235892
189.3,46.802324802191244,2.584190417412307
189.4,4.803073910902235,0.2652017314767126
189.5,72.00921610510784,3.9759889494950746
189.6,49.337744033516984,2.7241835931660057
189.70000000000002,35.20750283229529,1.9439823091004744
189.8,48.8548371799981,2.6975198906973663
189.9,13.120750278939418,0.7244622416386381
190.0,59.78555335154783,3.3010593965949466
190.1,32.670774041064256,1.803916825995109
190.20000000000002,34.83174872912818,1.9232350458649023
190.3,29.65769893062128,1.637549880330356
190.4,28.05827475057947,1.5492376724024273
190.5,51.016571009311356,2.8168800265521092
190.6,43.12132330187601,2.380943915367827
190.70000000000002,50.24896654525472,2.7744967451924363
190.8,38.36169558925972,2.118141065779099
190.9,47.76009659938926,2.6370737882885966
191.0,30.98572260934931,1.7108767092682413
191.1,78.66267314537188,4.343359587573074
191.20000000000002,10.307252504251025,0.569114958795539
191.3,61.22937182413372,3.3807798352079588
191.4,63.157334112977466,3.487232275188654
191.5,23.198641492619313,1.2809130165133071
191.6,78.66692499000752,4.343594353179488
191.70000000000002,56.46132509301573,3.1175121295030426
191.8,56.02550212281241,3.093448163705453
191.9,39.05189936646578,2.1562506681259075
192.0,34.63992915206382,1.9126437276981907
192.1,34.78314111328706,1.9205511763007135
192.20000000000002,45.58455073375131,2.51695102083241
192.3,63.77885295061013,3.5215494385184636
192.4,41.823655921505555,2.30929320947843
192.5,22.156514783528774,1.2233719890805181
192.6,53.40468712292963,2.948739860493335
192.70000000000002,55.148213435106264,3.0450086678116874
192.8,50.35387151206015,2.7802890730544245
192.9,51.991480317449685,2.8707096451145437
193.0,33.698293657159454,1.8606513227714756
193.1,21.855694991649568,1.2067622239283005
193.20000000000002,22.952518248465964,1.2673233213062491
193.3,9.144161527758559,0.5048948891999827
193.4,42.850075007827094,2.3659669405020867
193.5,37.085421901921315,2.0476716126749026
193.6,30.670221318465245,1.6934563051317006
193.70000000000002,0.0,0.0
193.8,16.14328554550496,0.8913515298345042
193.9,58.772631725257,3.2451309278423026
194.0,26.636731998863645,1.4707471877427
194.1,45.09315019782314,2.489818339679841
194.20000000000002,13.57266226044539,0.7494145622136806
194.3,64.50419868246615,3.56159940393141
194.4,36.01750211901582,1.9887064206419593
194.5,43.83322713670363,2.420251686420997
194.6,80.47903625387033,4.4436500786835325
194.70000000000002,65.91342181060926,3.6394096605614976
194.8,33.10181881683296,1.8277169637815331
194.9,27.944536672333534,1.542957624282162
195.0,32.76518979264843,1.809129991826674
195.1,47.805668472577636,2.639590039318747
195.20000000000002,36.73596558348432,2.0283763816532425
195.3,31.51810538993751,1.7402722251065257
195.4,65.04426251276276,3.591419028938118
195.5,36.581721947998936,2.0198598191437345
195.6,80.03260367467175,4.419000303313151
195.70000000000002,40.27586614753911,2.223831995340931
195.8,70.78073109604509,3.908158148316455
195.9,45.07924960879129,2.4890508186405693
196.0,55.98329031849006,3.0911174388815787
196.1,25.609501072680963,1.4140286309801828
196.20000000000002,23.28733399342659,1.2858101730466889
196.3,46.93220719026977,2.5913618736184194
196.4,56.453958364375666,3.1171053755727667
196.5,39.387117036008334,2.1747597121325972
196.6,15.509919968493449,0.8563802487763604
196.70000000000002,14.182849406792116,0.783106046196193
196.8,12.981544760647662,0.7167760087871532
196.9,6.85530196709114,0.3785155059433125
197.0,40.645736470047574,2.244254385620715
197.1,58.92829059074445,3.2537256322779915
197.20000000000002,38.43851583535344,2.1223826957549106
197.3,0.0,0.0
197.4,35.251311713978126,1.9464012165526325
197.5,35.757118060613074,1.9743293145598313
197.6,76.41797750405792,4.21941871517395
197.70000000000002,12.46401756744799,0.6882007442234949
197.8,31.662803153214476,1.7482617122711424
197.9,69.40284824980216,3.8320783453872833
198.0,46.79961014423787,2.5840405275703104
198.1,48.84213532329564,2.696818557665032
198.20000000000002,40.76751986642981,2.250978655991066
198.3,44.64648369583077,2.465155648262133
198.4,52.706971545013644,2.910215494061748
198.5,24.141746259930205,1.3329865473176268
198.6,54.5200544203476,3.0103248670942815
198.70000000000002,14.003445696060297,0.7732002701032142
198.8,44.63062351096769,2.464279928136802
198.9,41.93983733915388,2.315708166586589
199.0,27.63172441254206,1.5256856950004702
199.1,38.31916504413836,2.115792741681643
199.20000000000002,27.52427725202005,1.5197529999095174
199.3,19.441876116488604,1.0734832119791362
199.4,32.3699346509544,1.7873059787265635
199.5,18.86570456331009,1.0416698990122604
199.6,44.55035435367847,2.4598478665253913
199.70000000000002,18.040961105257455,0.9961316880338322
199.8,51.56058641383892,2.846917837734493
199.9,17.480876777281242,0.9652066312248769
200.0,28.556691519541886,1.576757754869997
200.1,27.509638652126775,1.5189447295996896
200.20000000000002,62.6076411197471,3.4568809759395607
200.3,44.70271902109865,2.4682606818110333
200.4,34.9487915542009,1.9296975655849833
200.5,47.739449939255024,2.6359337829257017
200.6,0.8355377480656188,0.04613421771382474
200.70000000000002,37.99109538646366,2.0976783751584014
200.8,74.72525520048573,4.125955051248724
200.9,41.15473711524811,2.2723588568268616
201.0,39.99743704504804,2.2084585321288546
201.1,48.643810833559535,2.6858680707377194
201.20000000000002,54.900894379658226,3.031352945882627
201.3,2.8280995279825234,0.15615351866791316
201.4,8.503123327761514,0.46949996425492874
201.5,42.57274323955064,2.3506540665999243
201.6,25.922221885844824,1.4312955110362264
201.70000000000002,62.40895471995846,3.4459105061482838
201.8,33.12186098206597,1.8288235919577664
201.9,3.975946757163875,0.21953190473827433
202.0,15.97574949680805,0.8821010267143384
202.1,0.0,0.0
202.20000000000002,34.59074032890757,1.909927766771433
202.3,35.4165857092411,1.9555268203898593
202.4,31.169671223925842,1.7210334322321972
202.5,58.2323227025353,3.215297764535563
202.6,60.38835705730048,3.334343203896623
202.70000000000002,35.75050837959,1.9739643610145927
202.8,0.3955139854165921,0.02183830515654759
202.9,49.933568448860655,2.757082038939779
203.0,48.82148411315436,2.6956783010734924
203.1,44.39654826282501,2.4513554630432344
203.20000000000002,56.49663548754609,3.1194617929773685
203.3,17.865594263701283,0.9864488076769977
203.4,74.9925969513325,4.140716326327095
203.5,21.567800443446373,1.1908661261204174
203.60000000000002,52.32601268961538,2.8891808504257876
203.70000000000002,8.470241500559673,0.4676843941284202
203.8,22.100235629139085,1.2202645355066073
203.9,66.14213564105604,3.6520380949708624
204.0,34.1538031859847,1.885802281925861
204.10000000000002,53.97110689239036,2.9800147287110947
204.20000000000002,43.12019699694643,2.3808817264398545
204.3,36.968253191996894,2.0412021422225917
204.4,63.409305848788414,3.501144894869267
204.5,34.60264115626579,1.9105848709676108
204.60000000000002,6.811714063857529,0.376108799816481
204.70000000000002,24.409178344869307,1.3477528101930099
204.8,48.79145111663049,2.694020029136122
204.9,45.99166391452515,2.539429775573857
205.0,10.66795149576211,0.5890309540238271
205.10000000000002,25.83933465065238,1.4267188922503988
205.20000000000002,28.409015714359562,1.568603835118174
205.3,32.30404730594395,1.783668008896553
205.4,14.11855540517207,0.7795560528233033
205.5,27.57682005384939,1.5226541507725406
205.60000000000002,25.77501126532851,1.4231672764562688
205.70000000000002,52.78009867571455,2.914253208666927
205.8,53.45918359782439,2.9517488834168972
205.9,36.27291175440131,2.002808863951507
206.0,31.84328367432683,1.7582269444505125
206.10000000000002,41.421137616704044,2.2870681608190435
206.20000000000002,24.20664806579965,1.3365701006028414
206.3,18.264522520986063,1.0084756318586472
206.4,21.986018239337092,1.213958022198227
206.5,27.48586304851378,1.5176319596190406
206.60000000000002,17.97247160373912,0.9923500401292661
206.70000000000002,41.83457206313175,2.309895944250789
206.8,52.054882128106755,2.874210376162394
206.9,10.354730585631646,0.5717364611132011
207.0,39.3773168018886,2.174218592194482
207.10000000000002,34.96865568520596,1.9307943636011171
207.20000000000002,45.07715633966245,2.4889352387832293
207.3,38.699602174135414,2.1367985782489796
207.4,12.770212961230648,0.7051073232409518
207.5,16.214492620571022,0.8952832285656122
207.60000000000002,39.46962436052951,2.179315354150277
207.70000000000002,57.460556555419174,3.172684695841007
207.8,0.0,0.0
207.9,45.170578436428436,2.4940935399628734
208.0,60.36319609517758,3.3329539413442673
208.10000000000002,36.198034228288165,1.9986745012616423
208.20000000000002,48.85864492847593,2.6977301355339196
208.3,26.30225654383956,1.4522791251114953
208.4,36.81140841301622,2.0325419575720196
208.5,9.78605667045327,0.5403371302370671
208.60000000000002,0.0,0.0
208.70000000000002,55.93728442205496,3.088577223257365
208.8,21.240091300960046,1.1727716654437135
208.9,30.77299878993825,1.6991311633364785
209.0,14.019039441136524,0.7740612787554099
209.10000000000002,13.598045344490234,0.7508160892282101
209.20000000000002,35.85092139829691,1.97950866595719
209.3,25.850110505558366,1.4273138810913415
209.4,45.78847796390457,2.528210863078255
209.5,47.133191541632655,2.6024592248084923
209.60000000000002,44.76529363384293,2.471715739125184
209.70000000000002,43.287314236711985,2.390109105024397
209.8,67.39482768877394,3.7212054878164764
209.9,19.780812157192052,1.0921975658537222
210.0,38.01117240834748,2.098786927944649
210.10000000000002,59.3909167693526,3.2792695372582683
210.20000000000002,61.76671656808466,3.4104493258589845
210.3,13.415754311797688,0.7407508896498718
210.4,33.38760205019434,1.8434964853380136
210.5,63.45867972561069,3.503871073534406
210.60000000000002,48.16042389358317,2.659177860294782
210.70000000000002,42.53223456663591,2.3484173801786667
210.8,35.10167551817618,1.9381390538305079
210.9,32.11408333726058,1.7731791481487167
211.0,44.212943135625835,2.441217705735212
211.10000000000002,34.4847657502793,1.9040763802914251
211.20000000000002,38.263584821200006,2.112723879608616
211.3,40.447276710070675,2.2332964297469027
211.4,26.829712487117014,1.4814026056220393
211.5,48.61582872986589,2.6843230388503123
211.60000000000002,91.49640367147755,5.0519740332311525
211.70000000000002,7.0567404921306505,0.3896379343334595
211.8,44.87722543541964,2.477896053677094
211.9,25.364078404859697,1.400477618096101
212.0,49.44324639534649,2.7300089061949304
212.10000000000002,39.8905345199015,2.2025559090807807
212.20000000000002,52.768385932764346,2.9136064895515528
212.3,60.21661837715803,3.324860652476392
212.4,42.523580119827265,2.347939524888242
212.5,59.4394411914552,3.2819488132800902
212.60000000000002,0.0,0.0
212.70000000000002,67.69564136248842,3.737814915154221
212.8,45.821118734062125,2.5300131232397884
212.9,58.47368040341327,3.2286243302652275
213.0,17.117236592852613,0.9451282380262872
213.10000000000002,24.123642131103956,1.3319869278238063
213.20000000000002,41.70688929460593,2.302845940040792
213.3,38.77581799192567,2.1410068347153253
213.4,44.180234584179814,2.439411703029759
213.5,58.60877289673939,3.2360834624385366
213.60000000000002,7.316034324548717,0.40395484358659783
213.70000000000002,56.621243290911565,3.1263420129825246
213.8,39.24407437924268,2.1668616116758934
213.9,35.42942649975814,1.9562358246529248
214.0,12.619925781071977,0.6968092164168274
214.10000000000002,48.15737603078357,2.659009572546821
214.20000000000002,0.0,0.0
214.3,50.77859220229683,2.8037400264509738
214.4,12.252094961486144,0.6764994372932458
214.5,40.07474242711453,2.2127269488879566
214.60000000000002,36.969960928097436,2.041296434873334
214.70000000000002,60.169186651289905,3.322241709678405
214.8,35.90420695774998,1.9824508281832558
214.9,26.62800589937802,1.470265376149634
215.0,30.006151472518347,1.6567896878292176
215.10000000000002,62.03938983758394,3.425504980745844
215.20000000000002,48.78334544525609,2.693572474481926
215.3,32.191160332583095,1.7774349545334893
215.4,34.878964440638754,1.9258420614298901
215.5,10.928312369461956,0.6034067799625578
215.60000000000002,46.13253561532774,2.547208006694581
215.70000000000002,7.4658172614816145,0.4122251086204353
215.8,52.67733638503822,2.9085791886698544
215.9,41.46268866484279,2.289362401989485
216.0,82.1151323923306,4.533987128837424
216.10000000000002,19.3500600329625,1.0684135868223665
216.20000000000002,37.307082361268606,2.0599105951909524
216.3,71.52667861661513,3.949345641516778
216.4,60.605013525245454,3.346305891021678
216.5,26.630683071561805,1.4704131962148197
216.60000000000002,43.196413710722055,2.3850900323780326
216.70000000000002,39.203488415471575,2.164620657639913
216.8,44.24520561309483,2.442999078465514
216.9,26.596252152273063,1.4685120929669635
217.0,37.567232751386776,2.0742747992784802
217.10000000000002,10.412557245019155,0.5749293601773341
217.20000000000002,41.61222213362548,2.2976188926391243
217.3,47.28287212159297,2.610723838201972
217.4,35.09145057241009,1.937574483438354
217.5,10.116583969473819,0.558587195430027
217.60000000000002,56.98357353132632,3.1463480776208925
217.70000000000002,45.75395068387044,2.5263044392717324
217.8,26.126728241382416,1.4425873296908291
217.9,34.14669195691485,1.8854096354046466
218.0,12.187950749926905,0.6729577145787347
218.10000000000002,20.74511769999772,1.1454416975012018
218.20000000000002,29.524395765571487,1.6301895459198683
218.3,61.31907462104272,3.3857327752417508
218.4,27.698938964025437,1.5293969465374
218.5,50.736345867917656,2.8014073950499725
218.60000000000002,29.525308348491567,1.6302399341868428
218.70000000000002,43.68055609533375,2.4118219546973725
218.8,36.67488096141156,2.025003594175722
218.9,54.93751880166938,3.033375163385806
219.0,29.59839591206596,1.634275464093086
219.10000000000002,10.921991499956064,0.60305777314557
219.20000000000002,14.354917435454617,0.7926067825953352
219.3,29.658705109030368,1.6376054364723633
219.4,16.75192052779505,0.9249573110768565
219.5,46.62131628223192,2.5741960317759984
219.60000000000002,30.8561730325546,1.703723629237545
219.70000000000002,81.98541790047577,4.526824943021495
219.8,7.966137287531623,0.4398502794302703
219.9,42.91289721677642,2.369435668840982
220.0,18.94684557689796,1.0461501001701967
220.10000000000002,30.371275873111784,1.676950032025043
220.20000000000002,41.800550520129796,2.3080174447150754
220.3,0.0,0.0
220.4,43.52287010218449,2.4031153224055215
220.5,73.51483432093502,4.059121661001744
220.60000000000002,31.10311062936533,1.7173582889275105
220.70000000000002,43.94404142249917,2.426370297337774
220.8,57.71859047625719,3.1869320390748133
220.9,36.32133699951406,2.005482663915721
221.0,28.8177166064333,1.5911702553408587
221.10000000000002,0.0,0.0
221.20000000000002,50.81783294910952,2.805906704331059
221.3,37.24546862487985,2.0565085926658693
221.4,21.056690675013087,1.1626451996725655
221.5,41.566240784998485,2.2950800324221627
221.60000000000002,28.783753577488735,1.5892949866588906
221.70000000000002,29.780829639920544,1.6443485425849593
221.8,50.20824080995675,2.7722480736714403
221.9,15.206616596170797,0.839633352727121
222.0,58.151675149327644,3.210844809793084
222.10000000000002,14.144149063868735,0.7809692067174736
222.20000000000002,27.376374649605253,1.5115865575482448
222.3,73.92053149319838,4.081522230831667
222.4,59.602385709563606,3.2909457950335668
222.5,41.069371864917926,2.267645414432373
222.60000000000002,22.385456120978102,1.2360129852892878
222.70000000000002,29.790598479401925,1.6448879290680822
222.8,40.638955662542536,2.243879983326579
222.9,39.99791818211277,2.208485098112433
223.0,37.68932326673267,2.08101602722276
223.10000000000002,38.77251474648468,2.140824446014528
223.20000000000002,35.47124802530794,1.9585450002339275
223.3,13.37688275847977,0.7386045967890225
223.4,30.03780664110501,1.6585375279988883
223.5,55.80073297176324,3.0810375347735333
223.60000000000002,14.70998264407989,0.8122117084951481
223.70000000000002,35.93050079229299,1.983902642287582
223.8,24.589429282124808,1.3577053658994616
223.9,41.351807729166,2.283240110999439
224.0,32.354602740797276,1.7864594272897254
224.10000000000002,65.94558596954404,3.6411856046338205
224.20000000000002,48.47349677542457,2.6764641798232582
224.3,15.745043016010197,0.8693625681135637
224.4,51.442104209046576,2.840375842661549
224.5,25.418766587282864,1.403497226151063
224.60000000000002,28.979065315204398,1.6000791244799533
224.70000000000002,45.01624236192819,2.485571873433054
224.8,30.51854644485757,1.6850815768122043
224.9,55.443904693813195,3.0613352609989395
225.0,25.433818892758882,1.4043283392151145
225.10000000000002,28.23646205335546,1.5590762845287356
225.20000000000002,27.56532391613404,1.5220193915154565
225.3,29.201002529609298,1.6123333880268245
225.4,59.17044799986063,3.267096353898942
225.5,50.70583328498546,2.7997226427485185
225.60000000000002,70.16899117221729,3.874380927723551
225.70000000000002,80.21009567018658,4.428800524048239
225.8,20.842093425217886,1.1507962122800026
225.9,40.6650442918912,2.2453204670258646
226.0,18.228394300418206,1.006480812118726
226.10000000000002,25.405593300531194,1.4027698631080225
226.20000000000002,28.06351481539795,1.549527002587365
226.3,20.378712265511062,1.1252106210174995
226.4,20.47602908782855,1.1305839694729183
226.5,36.81538118663541,2.0327613142719416
226.60000000000002,17.514068469044673,0.9670393105235076
226.70000000000002,54.575785264477396,3.0134020457165662
226.8,22.900436326484748,1.2644476179245665
226.9,89.99474146173506,4.969059752604968
227.0,31.300079882640883,1.7282339464721057
227.10000000000002,40.723817554506944,2.2485656327883263
227.20000000000002,16.113858679611365,0.8897267254005768
227.3,70.1421516462975,3.872898983269233
227.4,59.5860122544525,3.2900417346909046
227.5,44.78198567325003,2.472637390100113
227.60000000000002,15.197554121967816,0.8391329682036519
227.70000000000002,43.23450379904317,2.3871931766481906
227.8,19.25924117168941,1.0633990232934365
227.9,65.76989474252049,3.631484813333034
228.0,54.01550517335711,2.982466179845387
228.10000000000002,41.17040269277925,2.2732238317081372
228.20000000000002,0.0,0.0
228.3,21.756012384137453,1.201258248640658
228.4,51.83970036879771,2.8623291150763563
228.5,61.294406451016805,3.3843707222055928
228.60000000000002,59.43005660685837,3.281430643430857
228.70000000000002,10.811265959653806,0.5969440623113059
228.8,44.89794152263227,2.4790398924562025
228.9,57.751773896692725,3.188764261672065
229.0,9.624959819519589,0.5314421674287532
229.10000000000002,39.33521872328174,2.171894146736119
229.20000000000002,44.409163169552215,2.4520519951325865
229.3,34.06873747275877,1.8811053784729261
229.4,6.146086602778368,0.3393561787926912
229.5,33.62493401867288,1.8566007702486458
229.60000000000002,33.59850225540957,1.8551413404098704
229.70000000000002,36.82719671814043,2.033413708857487
229.8,29.352514342348748,1.6206991129402954
229.9,31.523281241653592,1.7405580097649413
230.0,38.7852869177544,2.141529661465774
230.10000000000002,47.4666828894548,2.620872949959418
230.20000000000002,34.025318268579994,1.8787079870646002
230.3,32.133819289375964,1.774268868767311
230.4,41.172372688580246,2.2733326050285396
230.5,4.936013333886734,0.2725419818686499
230.60000000000002,48.101632290076246,2.6559316818399936
230.70000000000002,39.50736425178674,2.1813991622891526
230.8,40.23448347875612,2.221547051236809
230.9,56.81571753670035,3.1370799086858887
231.0,4.374320459131532,0.2415281091474554
231.10000000000002,3.998490342538659,0.2207766488304931
231.20000000000002,44.45846921582336,2.454774428533767
231.3,39.404396607686714,2.1757138037025565
231.4,42.59818497745478,2.3520588321873617
231.5,31.219212646895983,1.7237688619580815
231.60000000000002,51.498366136318765,2.843482345040147
231.70000000000002,56.329999173840164,3.110260968725758
231.8,48.25668129112749,2.6644927126101408
231.9,34.852587748717504,1.92438567235533
232.0,1.6115910229407433,0.088984000172491
232.10000000000002,53.39875174466832,2.9484121385758573
232.20000000000002,61.54611599191669,3.3982688647938923
232.3,51.159551415711725,2.824774689854823
232.4,23.72643630738517,1.3100552078134704
232.5,51.690799086020576,2.8541075305777364
232.60000000000002,55.054534743309056,3.039836198737101
232.70000000000002,67.62619246039317,3.7339802939457054
