0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
0.508098215,0.030348722,0.108722526,0.38575764,0.238318894,0.379061733,0.90511376,0.552158085,0.289944436,0.08154198,0.237722737,0.952763397,0.540867017,0.683620912,0.766317635,0.275726933,0.23765638,0.022541786,0.575802071,0.791020655,0.650074737,0.446402469,0.327794778,0.466611814,0.913361757,0.503784181,0.71474836,0.236029256,0.145263224,0.188762941,0.138744612,0.663425957,0.71125234,0.146406221,0.92771093,0.127495734,0.854645543,0.249226845,0.451019777,0.498681449,0.291408981,0.709428279,0.843836872,0.956382262,0.156845811,0.917208671,0.80172241,0.652442736,0.947249024,0.09259991,1
0.937437094,0.358444848,0.489299261,0.646373333,0.113596161,0.126192605,0.675300413,0.992044561,0.095820796,0.074890697,0.314776359,0.515601658,0.657993674,0.624150635,0.399499054,0.12355138,0.958184224,0.284964434,0.940403913,0.800636358,0.931645862,0.240286842,0.547920846,0.901713796,0.479356303,0.272163054,0.512423745,0.572481551,0.72693069,0.995282651,0.933318046,0.718133831,0.789827975,0.972732337,0.73810982,0.156515388,0.339881346,0.54896145,0.680292776,0.274779858,0.798418869,0.768800622,0.142199291,0.686017664,0.727504519,0.972948561,0.5536032,0.576337603,0.972016229,0.025359381,1
0.581732505,0.318243469,0.336053524,0.848989109,0.548372711,0.15118253,0.351994278,0.092340886,0.850048365,0.6016931,0.727627842,0.675839423,0.198755953,0.625331003,0.287387887,0.69204755,0.881888331,0.582401641,0.556863591,0.621699567,0.457940121,0.34636493,0.203992072,0.363103886,0.321973955,0.17287724,0.605609395,0.871042461,0.811143751,0.206675978,0.013317293,0.271189633,0.764682455,0.43591657,0.773492336,0.17668393,0.70961995,0.08222856,0.662102781,0.132767929,0.855808447,0.583919152,0.469966006,0.133829188,0.145836244,0.983143788,0.796744887,0.622737681,0.936130985,0.555280892,1
0.117597917,0.950202764,0.482630289,0.536330375,0.124971636,0.115739771,0.410282845,0.58077998,0.296123664,0.433698949,0.704284345,0.831943786,0.919530273,0.028249214,0.9896342,0.680035856,0.425750047,0.145780283,0.181041276,0.252423422,0.752269521,0.344260953,0.337915878,0.523946977,0.046167863,0.348336687,0.740347306,0.387337181,0.779786183,0.313137701,0.550380102,0.515082651,0.939071531,0.542123502,0.226791033,0.833316886,0.554659926,0.247185242,0.391816766,0.023874438,0.560747823,0.303554597,0.928365494,0.216125295,0.213189366,0.905479253,0.953433005,0.896438548,0.574019499,0.514126342,0
0.702004652,0.184460852,0.305526117,0.976852086,0.854740929,0.145192783,0.000555467,0.655228228,0.11223381,0.308981697,0.474802411,0.228814283,0.603667874,0.572710092,0.092433688,0.474221103,0.171190153,0.712797691,0.794124008,0.295712684,0.338973296,0.744868978,0.239728573,0.478956808,0.253295156,0.6230209,0.952005611,0.119309328,0.294915508,0.821614341,0.029553178,0.68470995,0.0281352,0.131378292,0.796184905,0.43356756,0.204145731,0.957711351,0.113406582,0.068817322,0.542528259,0.27277772,0.449583568,0.157226368,0.866993037,0.19208541,0.446085586,0.453323042,0.887194689,0.462353388,1
0.455499995,0.920772845,0.109168591,0.722774566,0.211258682,0.26700853,0.715505917,0.31193746,0.637272346,0.845783955,0.360716436,0.596109247,0.98845438,0.966488322,0.122871324,0.39296678,0.858495917,0.793960291,0.419371867,0.578870539,0.456425222,0.745768962,0.585447221,0.054869438,0.368038657,0.758394942,0.073111836,0.75909495,0.914809051,0.244090431,0.868430483,0.948717108,0.111084492,0.658836873,0.479277202,0.996642115,0.391827034,0.677218626,0.041611443,0.105115306,0.581594178,0.852321577,0.880786085,0.579813213,0.871805961,0.253346456,0.771640786,0.66574582,0.242237059,0.241167243,0
0.49765976,0.488009246,0.488179052,0.076245829,0.621048442,0.884033282,0.353155612,0.6688826,0.384590031,0.025449106,0.19026705,0.633323032,0.483190835,0.536882791,0.770758476,0.762594683,0.848392344,0.940699097,0.411468306,0.975077227,0.969665253,0.497389252,0.040021486,0.135615705,0.625619576,0.605324107,0.957213055,0.855612728,0.804077408,0.351659481,0.156668054,0.211998794,0.094904175,0.124302168,0.525780984,0.254508151,0.651217364,0.105066031,0.80429808,0.475893101,0.942137801,0.678930043,0.22085037,0.074714546,0.398185858,0.258448011,0.962713813,0.151619871,0.165918528,0.726358311,0
0.47632114,0.765608803,0.539017852,0.745336493,0.332477995,0.387286655,0.858688346,0.027650985,0.438298818,0.805288642,0.377225193,0.22870158,0.139753647,0.105990887,0.411922622,0.611239468,0.857045953,0.282518494,0.859419679,0.2733004,0.763427728,0.080112626,0.439662503,0.109395338,0.834450795,0.71910708,0.73489199,0.83583532,0.112160506,0.601740164,0.318719449,0.612748123,0.766161895,0.699710721,0.957524102,0.858086048,0.389203108,0.445233067,0.813223681,0.42994426,0.266394341,0.078821084,0.302898075,0.175535146,0.241089076,0.180545819,0.807551094,0.407049697,0.183348324,0.593101161,1
0.351210824,0.85968813,0.781712186,0.311917664,0.136454016,0.155818491,0.998417669,0.933490465,0.687411595,0.418941884,0.400032503,0.952878705,0.124549268,0.331263207,0.512316439,0.587353873,0.120600825,0.136334516,0.30860425,0.008660693,0.482711659,0.031652266,0.196020883,0.223529589,0.525461617,0.481224175,0.63055953,0.052923852,0.842817299,0.927052388,0.54187737,0.61205212,0.081900192,0.242213715,0.366190347,0.958067684,0.207686699,0.865666404,0.330577227,0.699361793,0.499442688,0.151021406,0.018459211,0.438510237,0.931636568,0.037607057,0.051300465,0.044854273,0.972414912,0.801976317,1
0.78370447,0.956879182,0.637485418,0.376136083,0.865917422,0.165920298,0.847364082,0.569631443,0.039501381,0.592206913,0.790443633,0.393553697,0.79713444,0.030334759,0.748432214,0.145697947,0.220665069,0.607455008,0.711892663,0.045789538,0.519775693,0.442224084,0.214239887,0.964256926,0.541034475,0.548235692,0.099213358,0.532896623,0.857768767,0.228524713,0.3249499,0.209055456,0.500852512,0.703429301,0.742813563,0.059970809,0.288903925,0.443826416,0.453436325,0.428102123,0.253440697,0.098235533,0.727995642,0.06160767,0.849628478,0.961005713,0.062592169,0.166700726,0.702994189,0.335665697,0
0.664333285,0.928228185,0.035128911,0.985652133,0.143601448,0.886249558,0.63915829,0.890905014,0.981279987,0.978118162,0.354422897,0.201918163,0.907561769,0.127891782,0.967087004,0.743916507,0.488788355,0.1593655,0.385349877,0.447098504,0.202276852,0.412143029,0.317715818,0.625407451,0.906456976,0.266862967,0.173815194,0.489358437,0.769697172,0.778282862,0.204551004,0.470737283,0.751174387,0.381858673,0.99397352,0.774805407,0.437592941,0.174342991,0.965647433,0.927690729,0.324275448,0.610845426,0.711715434,0.317661007,0.098568669,0.115563084,0.829177633,0.898683728,0.519849681,0.966586288,1
0.312283177,0.892668969,0.476951107,0.383524355,0.2584504,0.0413739,0.14691625,0.065260715,0.145255026,0.736111233,0.906821491,0.964150053,0.646906257,0.870436756,0.693316705,0.641961197,0.077344794,0.120737534,0.489377356,0.523037407,0.778667682,0.513976723,0.481445755,0.276455554,0.105306748,0.046070293,0.478786676,0.819705426,0.978487723,0.888099297,0.04304533,0.893077402,0.054333857,0.241525314,0.341445955,0.33214763,0.46620789,0.434841859,0.991116795,0.586257916,0.581106899,0.627060935,0.403125776,0.810626522,0.490116227,0.43142273,0.877495247,0.508577635,0.309198817,0.925458661,1
0.956770546,0.474821624,0.324733605,0.964731025,0.354920602,0.073904252,0.498385015,0.181012687,0.339160732,0.09421114,0.884308882,0.660241181,0.697913524,0.441896918,0.495852794,0.799213895,0.792201273,0.146357844,0.115096228,0.829594862,0.280217011,0.066830718,0.361284021,0.769665582,0.32429556,0.084753333,0.585173642,0.727936613,0.09111284,0.117683976,0.902492117,0.540800261,0.799579156,0.277713494,0.533274791,0.510806884,0.689297872,0.513426524,0.217931911,0.272521367,0.863655314,0.082693262,0.262537561,0.472895077,0.571649617,0.836763346,0.786934669,0.793609823,0.95137316,0.667579202,1
0.911348224,0.567692515,0.494860039,0.523238816,0.433528713,0.670558229,0.096790643,0.514956037,0.521992614,0.86968696,0.640278948,0.739762295,0.325128829,0.471016925,0.970859762,0.720167397,0.472740045,0.811654677,0.931186062,0.182760018,0.661660604,0.541179894,0.632081058,0.552220533,0.744940638,0.020335153,0.243507929,0.149662438,0.345465344,0.050560091,0.903238673,0.768421153,0.587981039,0.553929225,0.273702974,0.055263576,0.664772144,0.794154707,0.433733482,0.879816491,0.785494099,0.281879129,0.615706309,0.92242248,0.416458474,0.098339123,0.318335657,0.504032409,0.254746201,0.973229267,1
0.486965055,0.501071032,0.98886523,0.657539816,0.825882632,0.329735855,0.349589039,0.117852881,0.861539046,0.892525066,0.555279016,0.546726161,0.092500052,0.523119006,0.459305239,0.742607747,0.206820191,0.316720947,0.746033917,0.079681213,0.725640896,0.469561048,0.929527411,0.482907274,0.351710534,0.010725255,0.790973938,0.121011586,0.364639541,0.805424097,0.197500607,0.49558154,0.827879484,0.842472965,0.414056236,0.436643992,0.045332382,0.177626755,0.185869537,0.150728049,0.912653149,0.230168565,0.087117653,0.74218749,0.751751928,0.114482566,0.569206023,0.621973345,0.721510173,0.0121233,1
0.011016009,0.93709588,0.843288333,0.423103743,0.542503761,0.200323832,0.090834448,0.817304944,0.854401757,0.574540427,0.623900309,0.8741293,0.31755098,0.886439979,0.519922628,0.620568552,0.520863709,0.041729809,0.24056624,0.86573769,0.270367982,0.422588659,0.154993924,0.146978466,0.69348771,0.749872476,0.745758293,0.668777082,0.963381611,0.650291482,0.387848483,0.273615735,0.043538161,0.336119765,0.597673393,0.979091646,0.538536401,0.182589432,0.341965126,0.500558235,0.784851209,0.539949101,0.048035064,0.23174261,0.284388101,0.551366797,0.380488752,0.763975639,0.7611736,0.150117285,0
0.518857087,0.785576501,0.365359125,0.280502191,0.165214952,0.779160443,0.291159384,0.888382868,0.853930538,0.43990762,0.201430987,0.50535415,0.200730493,0.965161503,0.118532363,0.239844557,0.565129856,0.148818667,0.283290439,0.901934715,0.410949403,0.932568686,0.077386052,0.253697751,0.244964591,0.709845911,0.576746122,0.773174024,0.409480601,0.154027984,0.700432313,0.464432592,0.826188378,0.053296786,0.777246246,0.261654043,0.70753267,0.523506003,0.952178626,0.812063965,0.965720886,0.486680378,0.964548332,0.938721855,0.680533647,0.656111187,0.344464063,0.641362643,0.754642287,0.196605245,0
0.793866115,0.846994274,0.339183305,0.806062044,0.695657484,0.844317863,0.145588534,0.803215219,0.519984804,0.099734228,0.631926032,0.196621567,0.771098588,0.007678049,0.496955276,0.101113629,0.170509791,0.806092178,0.54702357,0.021572869,0.711581743,0.288838854,0.147110919,0.618892136,0.912387487,0.783152481,0.245428741,0.341010262,0.662177805,0.371536226,0.067146787,0.299819646,0.413777975,0.224185194,0.147298949,0.24185081,0.947832266,0.606309508,0.418329241,0.495124167,0.30507222,0.94149219,0.248935547,0.847412845,0.388387395,0.170501145,0.108459453,0.421026121,0.583260381,0.667149797,1
0.491587418,0.414649297,0.831213714,0.403562017,0.06043738,0.923263936,0.042688877,0.491122288,0.426703598,0.329971124,0.202826039,0.972191819,0.467181974,0.660329048,0.798020236,0.489566302,0.936177374,0.146491435,0.523731319,0.696310959,0.161872875,0.657897675,0.972968208,0.369043307,0.352657236,0.645717292,0.885065687,0.020819809,0.17065181,0.947139798,0.891464124,0.837852776,0.405290949,0.050945133,0.831279008,0.425624404,0.355097283,0.690309066,0.827262023,0.353783067,0.683682319,0.347415436,0.945747156,0.676050601,0.853505519,0.662924382,0.793093166,0.04877479,0.049653225,0.960409771,1
0.511400761,0.403746677,0.53226198,0.015874949,0.686131072,0.892205057,0.294730582,0.015324326,0.42027906,0.45991538,0.21494709,0.768610143,0.519223929,0.533733075,0.08724025,0.017857054,0.805326482,0.195812206,0.553917209,0.103268569,0.696121475,0.560909258,0.387208777,0.402065398,0.965024608,0.911482249,0.223614843,0.165587906,0.635955904,0.881001342,0.123436636,0.966897877,0.571451035,0.64586941,0.007351739,0.028268633,0.405715109,0.324015667,0.563262183,0.445378566,0.139673085,0.91574207,0.027574732,0.64921042,0.26398589,0.713813516,0.767450467,0.163153856,0.657625559,0.681243172,1
0.240004427,0.555565901,0.923245607,0.012052099,0.495079515,0.686946661,0.129096179,0.723791873,0.308003676,0.538826825,0.306683984,0.387691196,0.571779848,0.006423393,0.296673889,0.069075047,0.219289348,0.921159619,0.521240654,0.20493247,0.938946,0.451833679,0.545963984,0.600906266,0.113332997,0.090724252,0.133814179,0.748454729,0.835326805,0.626527221,0.207899976,0.828146577,0.725519779,0.709499303,0.151277304,0.355420761,0.63610255,0.015532317,0.561056131,0.134298516,0.260777125,0.629568398,0.486405389,0.650835063,0.817312187,0.109157248,0.431871359,0.999277627,0.797484,0.02622281,0
0.70697622,0.736273434,0.433510409,0.836531148,0.562663016,0.338397457,0.275741747,0.631491564,0.343883315,0.96121187,0.030655826,0.605132636,0.870944538,0.310683545,0.942300929,0.393686868,0.202760313,0.032103096,0.611669446,0.411545043,0.009567719,0.103729393,0.557704474,0.994178829,0.877113656,0.296785089,0.279791119,0.930446065,0.531943999,0.283295803,0.452368417,0.392899731,0.212298459,0.527378211,0.592662096,0.031948993,0.958329613,0.570686167,0.14273116,0.076960842,0.726154828,0.433819301,0.263454064,0.827426858,0.412172119,0.209518852,0.968861803,0.077774051,0.742102328,0.287980699,1
0.61088212,0.033145497,0.935205031,0.270542493,0.350743261,0.968239664,0.368309346,0.2459612,0.449606797,0.174460573,0.627967496,0.017818047,0.278330221,0.818042732,0.606791602,0.678847107,0.110405809,0.300757615,0.688470952,0.753449879,0.744838129,0.907866674,0.084440336,0.520079658,0.116529017,0.652795335,0.216431186,0.546589006,0.778015291,0.229083861,0.942835372,0.992319625,0.745746157,0.49380044,0.948206939,0.445156517,0.119892854,0.0997691,0.740043681,0.632496026,0.809948174,0.913006904,0.761648081,0.17266016,0.527722222,0.750803074,0.831528234,0.225217953,0.745802412,0.741846621,1
0.675819542,0.922579232,0.390158143,0.956195115,0.018732882,0.305202341,0.902429512,0.67967419,0.906087887,0.565323633,0.327169258,0.982496036,0.164279487,0.594966069,0.551788638,0.785703262,0.292882764,0.885149892,0.000688093,0.808778319,0.271477983,0.099885492,0.562933946,0.805367545,0.249041317,0.893904343,0.984764451,0.694970904,0.411626818,0.979839643,0.036836133,0.243026112,0.937857768,0.691827508,0.203898581,0.921554396,0.117842048,0.439835125,0.767940754,0.25747687,0.116449545,0.737711098,0.752866081,0.74530502,0.258004757,0.65332136,0.408808407,0.360072357,0.159122794,0.861504768,1
0.50704154,0.947552059,0.916029802,0.733824952,0.366581514,0.796789302,0.1691521,0.802080902,0.683874541,0.595878786,0.019572524,0.004877908,0.292033478,0.407325222,0.971021288,0.837462883,0.463443872,0.480527831,0.785423171,0.164554928,0.772833185,0.178411592,0.050700601,0.854753409,0.482250369,0.847039242,0.284971238,0.020204569,0.611802582,0.554321711,0.740079196,0.269691663,0.63530229,0.450027102,0.293306794,0.721427164,0.435733262,0.014199236,0.302848392,0.150988272,0.925872192,0.134463206,0.723020059,0.82656414,0.536108546,0.446047565,0.150228121,0.494696796,0.599939713,0.370171682,0
0.698661005,0.32219299,0.801481385,0.484924657,0.154353396,0.896392344,0.518303118,0.339817577,0.687427512,0.105968262,0.273525157,0.136804544,0.687673091,0.581877885,0.854999693,0.181798416,0.743278402,0.501693855,0.891215065,0.737324702,0.588198468,0.862720765,0.493869361,0.739614591,0.82377519,0.242058742,0.166650901,0.329749035,0.021971479,0.342492637,0.532653051,0.476026043,0.624347167,0.478489556,0.460293128,0.378880195,0.224088953,0.455731815,0.96499752,0.735391619,0.061645565,0.013219723,0.0444741,0.672459745,0.253906969,0.95874961,0.253506339,0.249486466,0.827985173,0.304069301,1
0.796639601,0.169905077,0.440654306,0.061037028,0.127544731,0.611989485,0.758696675,0.603467555,0.3469121,0.595492446,0.30901001,0.078125358,0.410537664,0.367869744,0.454888775,0.158129995,0.485160901,0.499338822,0.193701698,0.651356591,0.602286258,0.00665413,0.514017082,0.307961797,0.591872984,0.439739908,0.624131255,0.264136491,0.80103548,0.415696419,0.86744481,0.576593364,0.530371234,0.909737294,0.239099041,0.16914979,0.070624002,0.084450122,0.032338222,0.431220148,0.440557615,0.423542873,0.212817713,0.228442398,0.25042194,0.18111028,0.66272566,0.337244557,0.246176041,0.072653963,0
0.799144997,0.931918388,0.541619208,0.513929757,0.870957015,0.396580738,0.437763134,0.447425606,0.008388499,0.222716295,0.497471493,0.849990688,0.133301684,0.664780351,0.248404055,0.567437888,0.034313552,0.620475317,0.957178899,0.810695928,0.169197132,0.062490237,0.453916556,0.792177913,0.296731211,0.950486753,0.516807604,0.280037411,0.60935906,0.573302865,0.936948458,0.129534715,0.785786302,0.982309859,0.332162911,0.568304821,0.002548757,0.183909708,0.88701899,0.273733722,0.949466766,0.715574753,0.937219682,0.154815345,0.213434449,0.365734055,0.282710011,0.423664919,0.0771093,0.776018907,0
0.27833204,0.522126566,0.223479926,0.387587608,0.177655589,0.711734773,0.270092487,0.907305626,0.673991641,0.744771794,0.557560962,0.641590626,0.887177663,0.181208182,0.692324485,0.662175436,0.812902677,0.812815282,0.217897392,0.152535018,0.23352524,0.13690638,0.391467323,0.139127601,0.417497441,0.674276651,0.99679495,0.17445984,0.121139342,0.514009916,0.552874002,0.266155991,0.602765342,0.596641996,0.31742042,0.806247362,0.377057194,0.743150655,0.438140552,0.612916219,0.778886866,0.361786727,0.412835005,0.679363294,0.891117932,0.745030043,0.655662121,0.163484652,0.975480342,0.141739164,0
0.667476406,0.561116582,0.048025429,0.563816018,0.251326428,0.138891728,0.115459647,0.004993887,0.197462564,0.684120914,0.744794707,0.429330049,0.722406985,0.068414915,0.404099892,0.403554577,0.499181813,0.994497929,0.461723699,0.513205429,0.453182358,0.534620586,0.503448359,0.006662413,0.482114533,0.383886916,0.959329873,0.734630891,0.815332208,0.73922996,0.446680405,0.792349141,0.648218239,0.976195574,0.074302582,0.807901379,0.978170293,0.634607247,0.389839106,0.068246029,0.513109923,0.206451723,0.570580594,0.774421683,0.830690302,0.084920366,0.93823901,0.133447262,0.205684684,0.348608292,0
0.8170643,0.283319313,0.237071318,0.359914644,0.531603581,0.970536108,0.12125497,0.987498881,0.015982014,0.198670904,0.433483149,0.044341665,0.419388933,0.864136596,0.74382541,0.15067595,0.539271268,0.883043849,0.086791223,0.415170125,0.848961433,0.621067598,0.811417916,0.750318324,0.754192129,0.306162251,0.004777845,0.527907263,0.31444001,0.269181459,0.131093062,0.427948754,0.556677526,0.127603407,0.910209005,0.600861528,0.405586847,0.261726662,0.465734085,0.894459865,0.662853325,0.646335125,0.330993344,0.08868291,0.360558797,0.318102237,0.884078926,0.062872359,0.379469517,0.815970725,0
0.66981347,0.4594604,0.965886017,0.871421792,0.64874194,0.71655979,0.616909489,0.862590044,0.123879822,0.550172617,0.462987992,0.005460675,0.648218908,0.963060684,0.748751313,0.229382765,0.955793563,0.867479108,0.550598049,0.638585462,0.224495371,0.966169071,0.239760364,0.298986169,0.486318312,0.935651411,0.06576024,0.766076151,0.58821138,0.679261208,0.81472348,0.281387166,0.512603067,0.178003071,0.754514774,0.734179872,0.314252661,0.234307139,0.84453165,0.861608479,0.651605874,0.161424572,0.714044912,0.171201581,0.872368763,0.56634087,0.720953177,0.606041898,0.260122516,0.856738292,1
0.916767722,0.564303954,0.263392018,0.922240908,0.938012677,0.623357465,0.778107095,0.003923342,0.278935181,0.404023695,0.857380214,0.55103251,0.893259161,0.943612289,0.139410992,0.795111911,0.79484783,0.156808245,0.427895135,0.331401048,0.727696286,0.578034137,0.17019413,0.287637227,0.921688863,0.310543122,0.709638411,0.867753769,0.296105805,0.294024781,0.343280426,0.279308983,0.604711606,0.51871603,0.351508903,0.82216876,0.783881238,0.096486128,0.288804151,0.123022885,0.642102192,0.85512538,0.392710975,0.557423277,0.603473579,0.528476577,0.430922953,0.452915796,0.034949571,0.085995232,0
0.520527329,0.023283806,0.380684091,0.969166588,0.706342061,0.592398113,0.805111977,0.460602957,0.64909813,0.212433306,0.681406534,0.117026657,0.821479751,0.875026621,0.025209571,0.311198145,0.14607157,0.768210899,0.555103419,0.542406978,0.199250068,0.09422028,0.260369915,0.534444843,0.512482511,0.283235407,0.391740985,0.301634673,0.387073426,0.871330986,0.69587204,0.917525594,0.730154638,0.581885228,0.664392101,0.937275189,0.96414843,0.182491918,0.809074471,0.008847016,0.337507234,0.864470027,0.65838055,0.38180159,0.872866968,0.878892812,0.908731183,0.60956712,0.068458678,0.137871143,1
0.735617965,0.591083251,0.588906766,0.414364914,0.381706029,0.480910864,0.395553678,0.191841617,0.076220978,0.567912209,0.652682654,0.220885975,0.909990469,0.78346369,0.706759719,0.350995734,0.725737997,0.255594082,0.197472589,0.832668343,0.410974248,0.625298604,0.457821625,0.165750662,0.521639459,0.274775493,0.160563851,0.080124474,0.49310677,0.146070235,0.795226802,0.75234122,0.857998111,0.818561275,0.847332418,0.807673779,0.302460374,0.02791811,0.817863277,0.499296345,0.943848109,0.65291434,0.376277922,0.403545328,0.079044312,0.114361825,0.901813667,0.391167166,0.361393877,0.642357094,0
0.55881199,0.503291675,0.035032428,0.710045084,0.218805624,0.72842826,0.46810041,0.517956593,0.188159605,0.860011763,0.33166557,0.14406523,0.163663922,0.526364715,0.37545358,0.669135649,0.541387185,0.979930302,0.076914243,0.656147991,0.742095926,0.470203127,0.792188882,0.089003018,0.792294838,0.526176676,0.722327148,0.430622043,0.781444254,0.333801361,0.281453438,0.390369462,0.824141639,0.718163151,0.039301373,0.639623663,0.337010834,0.528434817,0.549641617,0.2907459,0.63763013,0.89644185,0.887885867,0.029379338,0.79673943,0.180074394,0.712813298,0.686560638,0.812670118,0.219655589,0
0.97731534,0.813399943,0.61279181,0.273767574,0.113052503,0.327780828,0.960609412,0.340929098,0.600566349,0.739898706,0.417099787,0.353461922,0.238239628,0.993336062,0.91512314,0.74003696,0.524746582,0.716062169,0.178318625,0.267546525,0.233676879,0.326480805,0.703595737,0.080269316,0.944403814,0.577365247,0.564736918,0.487685103,0.181290536,0.590719788,0.826277231,0.928441321,0.839053052,0.399396543,0.579675641,0.653557726,0.75389389,0.893028119,0.497008088,0.574156151,0.344034153,0.172400362,0.291943588,0.771051936,0.372013776,0.601078196,0.402259408,0.379421387,0.682185142,0.160063047,1
0.487481293,0.455687076,0.954271733,0.903226962,0.893931918,0.901035282,0.066114007,0.754127828,0.073585899,0.969550172,0.544245037,0.113074951,0.868983744,0.815991098,0.813265506,0.41104358,0.814173032,0.53692751,0.283009978,0.976117307,0.462241768,0.877679198,0.498015739,0.402629252,0.955337256,0.770155364,0.74577204,0.91914732,0.943484649,0.019949525,0.489146689,0.731914988,0.821450671,0.109273365,0.081984392,0.036806641,0.495498175,0.145745141,0.569203365,0.950076076,0.297310173,0.613051836,0.70866465,0.614040934,0.438488658,0.197073957,0.515438011,0.471186075,0.794053157,0.002223499,1
0.658194865,0.544939268,0.576150671,0.826789141,0.643962674,0.451610353,0.956613328,0.243868397,0.231271462,0.349367554,0.785622298,0.050806935,0.19815238,0.010036754,0.290874777,0.627035644,0.847177955,0.611266981,0.25109788,0.386686869,0.073873745,0.46146642,0.763158375,0.942141462,0.499822335,0.622169736,0.265267178,0.338690769,0.797057242,0.853461676,0.023482181,0.119799807,0.779320445,0.061969833,0.377281442,0.693655701,0.418887958,0.891132809,0.213079672,0.229624261,0.440785076,0.393880202,0.626330439,0.231155736,0.209046006,0.641809113,0.946924468,0.635819593,0.690471,0.267079871,1
0.15974637,0.858849443,0.313005971,0.013752564,0.294375138,0.304545654,0.848264505,0.276748499,0.614062609,0.312021749,0.64119455,0.514146746,0.884329516,0.03451961,0.106639493,0.402996477,0.280759978,0.500609928,0.371266203,0.650997457,0.278336474,0.166300889,0.699638339,0.969786621,0.455849519,0.586186811,0.738929448,0.264624244,0.208654339,0.270754704,0.953419688,0.489385159,0.294499638,0.659610964,0.854063351,0.255167292,0.275136282,0.043145333,0.654459832,0.24480193,0.028585507,0.08992848,0.532315528,0.621154569,0.479305417,0.050649549,0.52662373,0.064124503,0.993207132,0.29109821,1
0.153034287,0.528540232,0.983511489,0.634462347,0.732952158,0.163635852,0.791363493,0.562143141,0.643645812,0.554205444,0.479863058,0.973090951,0.209869452,0.830401512,0.651649012,0.325977402,0.393202434,0.568486387,0.953117601,0.653053458,0.375942139,0.021487593,0.852012376,0.807770252,0.957454457,0.496189076,0.670143476,0.645887511,0.274612874,0.933514244,0.691566622,0.093115312,0.519506074,0.085572739,0.120844342,0.358422055,0.505125584,0.815471304,0.49420123,0.575416119,0.378788256,0.994960849,0.055382722,0.08889644,0.460280675,0.228912676,0.228859375,0.525864051,0.335455138,0.777048834,1
0.625465358,0.03651795,0.399101634,0.750480813,0.728370658,0.012591292,0.331530006,0.491006448,0.921078941,0.339723941,0.134975743,0.66860811,0.708066782,0.43708919,0.665073346,0.246316227,0.176604387,0.557643514,0.937549805,0.917039996,0.516551033,0.178349029,0.643307605,0.968416338,0.559072932,0.50870007,0.413561139,0.315725996,0.162191678,0.964410087,0.713797055,0.001066278,0.523427383,0.731518663,0.539084788,0.043376358,0.266276339,0.164659146,0.665604709,0.328453658,0.922909892,0.528545433,0.786960939,0.034206376,0.430997098,0.364025013,0.782878405,0.626109841,0.87364628,0.918569609,1
0.226956849,0.457767465,0.417146236,0.96735393,0.028676192,0.089255239,0.086118534,0.165972849,0.512212862,0.535206048,0.407840512,0.438650924,0.703027899,0.528928564,0.301885257,0.216271574,0.954562268,0.419701234,0.817945821,0.009635014,0.040658935,0.07372187,0.306750013,0.572054231,0.515784669,0.769720701,0.856016006,0.466484938,0.014287293,0.084911583,0.188299925,0.437035993,0.856931625,0.991343507,0.838640936,0.831854652,0.264169735,0.564340113,0.965482966,0.631820708,0.900573286,0.208572291,0.345340302,0.352195604,0.797644345,0.358885306,0.53426655,0.704188442,0.6465254,0.826581476,1
0.84925925,0.883516701,0.822094809,0.343603107,0.12352241,0.09126363,0.306788344,0.576515938,0.257307124,0.663782999,0.055166612,0.674601123,0.986163582,0.086239078,0.665639017,0.137791734,0.74418558,0.009208038,0.355104169,0.12153184,0.80280124,0.389483296,0.866650508,0.479105736,0.975613968,0.09768071,0.793472053,0.711653325,0.98203696,0.7888739,0.250041301,0.257400643,0.922245703,0.808376998,0.675029623,0.861394005,0.79621635,0.044088432,0.136436638,0.730072981,0.021710295,0.348320501,0.577147488,0.601545528,0.194738429,0.337646169,0.339031018,0.162220665,0.069218084,0.882732476,0
0.748616665,0.545577708,0.684545263,0.031259605,0.294591861,0.441466312,0.004033638,0.233604487,0.234359901,0.050990006,0.671435647,0.413766635,0.071288967,0.019873744,0.344537094,0.5087566,0.930142826,0.597205909,0.922635421,0.124469122,0.723175492,0.301556135,0.03787788,0.990175095,0.807458789,0.213662068,0.141171269,0.632661637,0.258348423,0.637115291,0.79633719,0.86685711,0.452729368,0.558450307,0.209784579,0.561635596,0.274947308,0.172879961,0.175195124,0.653792258,0.967428011,0.862592333,0.415175164,0.574960051,0.397563066,0.316929909,0.463619265,0.947295396,0.102036187,0.82029018,0
0.228038766,0.802322745,0.388136206,0.609494652,0.024176203,0.143586048,0.98377576,0.569943501,0.594882679,0.664712575,0.284036194,0.326479092,0.798492364,0.292029799,0.636245127,0.752169278,0.076383177,0.343228875,0.034472766,0.845028877,0.529293855,0.8914651,0.630575024,0.677234167,0.552913612,0.114364801,0.540586639,0.9043317,0.920265433,0.26436892,0.507500664,0.216202084,0.185859483,0.68861607,0.642779,0.441801885,0.700244788,0.312462078,0.852586331,0.164108864,0.499635604,0.057618461,0.630325124,0.343817707,0.515450311,0.588618583,0.978094955,0.663780204,0.321111153,0.539171028,0
